유역평균강수3,강우(A지역)3,강우(B지역)3,강우(C지역)3,강우(D지역)3,수위(E지역)3,수위(D지역)3
63.2,35.0,86.0,74.0,65.0,3.6,129.9
63.2,35.0,86.0,74.0,65.0,3.6,129.9
63.2,35.0,86.0,74.0,65.0,3.5,130.0
63.2,35.0,86.0,74.0,65.0,3.4,130.0
63.2,35.0,86.0,74.0,65.0,3.4,130.1
63.2,35.0,86.0,74.0,65.0,3.4,130.1
63.1,35.0,86.0,63.0,65.0,3.4,130.1
63.0,35.0,86.0,53.0,65.0,3.4,130.2
62.8,35.0,86.0,46.0,65.0,3.4,130.2
62.9,35.0,86.0,40.0,65.0,3.4,130.2
62.7,35.0,86.0,39.0,58.0,3.4,130.3
62.3,34.0,86.0,36.0,49.0,3.4,130.3
61.9,35.0,86.0,33.0,46.0,3.4,130.3
61.5,35.0,86.0,29.0,42.0,3.4,130.4
61.0,34.0,80.0,23.0,41.0,3.4,130.4
60.8,33.0,75.0,20.0,40.0,3.3,130.4
61.9,43.0,70.0,17.0,38.0,3.3,130.5
63.1,43.0,66.0,19.0,36.0,3.3,130.5
63.2,43.0,64.0,20.0,35.0,3.3,130.5
63.2,43.0,63.0,16.0,32.0,3.3,130.5
63.2,43.0,61.0,14.0,25.0,3.2,130.6
63.2,43.0,60.0,12.0,24.0,3.2,130.6
63.0,43.0,60.0,11.0,24.0,3.1,130.6
61.6,43.0,60.0,11.0,24.0,3.1,130.7
60.6,37.0,56.0,10.0,20.0,3.1,130.7
52.4,30.0,53.0,10.0,18.0,3.0,130.7
46.3,23.0,53.0,10.0,17.0,3.0,130.8
42.5,21.0,53.0,10.0,17.0,3.0,130.8
40.1,19.0,52.0,10.0,17.0,2.9,130.8
38.7,19.0,46.0,9.0,17.0,2.9,130.8
37.2,19.0,45.0,8.0,17.0,2.9,130.9
35.1,19.0,44.0,6.0,17.0,2.9,130.9
33.0,19.0,44.0,6.0,17.0,2.8,130.9
30.6,17.0,44.0,5.0,17.0,2.8,131.0
28.1,17.0,44.0,4.0,17.0,2.8,131.0
26.1,19.0,44.0,4.0,11.0,2.8,131.0
24.9,19.0,44.0,4.0,9.0,2.8,131.0
24.6,19.0,44.0,4.0,4.0,2.7,131.0
24.3,19.0,44.0,4.0,1.0,2.7,131.1
23.9,19.0,43.0,4.0,1.0,2.7,131.1
23.4,19.0,20.0,4.0,1.0,2.7,131.1
23.4,19.0,15.0,4.0,1.0,2.7,131.1
23.3,20.0,6.0,5.0,9.0,2.7,131.1
23.0,20.0,3.0,5.0,9.0,2.6,131.1
22.0,20.0,2.0,5.0,9.0,2.6,131.1
21.6,20.0,2.0,5.0,9.0,2.6,131.2
21.4,19.0,1.0,5.0,9.0,2.6,131.2
21.1,19.0,1.0,5.0,9.0,2.6,131.2
21.0,19.0,1.0,5.0,9.0,2.6,131.2
20.5,19.0,1.0,5.0,9.0,2.5,131.2
17.7,19.0,1.0,5.0,9.0,2.5,131.2
12.9,18.0,1.0,5.0,9.0,2.5,131.2
8.9,17.0,1.0,5.0,9.0,2.5,131.2
6.1,15.0,1.0,5.0,9.0,2.5,131.3
5.4,15.0,1.0,5.0,9.0,2.5,131.3
5.2,15.0,1.0,2.0,9.0,2.4,131.3
5.1,15.0,1.0,1.0,9.0,2.4,131.3
5.1,15.0,1.0,1.0,9.0,2.4,131.3
5.1,15.0,1.0,1.0,9.0,2.4,131.3
5.1,15.0,1.0,1.0,9.0,2.4,131.4
5.1,15.0,3.0,1.0,8.0,2.4,131.4
5.2,15.0,4.0,1.0,8.0,2.4,131.4
5.5,16.0,4.0,1.0,8.0,2.4,131.4
5.5,16.0,4.0,1.0,8.0,2.4,131.4
5.5,16.0,4.0,1.0,8.0,2.3,131.4
5.4,16.0,4.0,1.0,8.0,2.3,131.4
5.4,16.0,4.0,1.0,8.0,2.3,131.4
5.3,16.0,4.0,1.0,8.0,2.3,131.4
5.6,16.0,4.0,1.0,8.0,2.3,131.4
7.0,24.0,3.0,1.0,8.0,2.3,131.4
7.5,25.0,3.0,1.0,8.0,2.3,131.4
7.6,24.0,3.0,1.0,8.0,2.3,131.4
7.6,24.0,3.0,1.0,8.0,2.3,131.4
7.5,24.0,3.0,1.0,8.0,2.3,131.4
6.4,25.0,3.0,1.0,8.0,2.3,131.4
5.9,16.0,3.0,1.0,8.0,2.3,131.4
6.4,17.0,3.0,1.0,8.0,2.2,131.5
6.9,17.0,3.0,1.0,9.0,2.2,131.5
7.7,19.0,3.0,1.0,9.0,2.2,131.5
8.2,19.0,4.0,3.0,11.0,2.2,131.5
8.3,19.0,4.0,3.0,11.0,2.2,131.5
8.3,19.0,4.0,3.0,11.0,2.2,131.5
8.3,19.0,4.0,3.0,11.0,2.2,131.5
8.1,19.0,4.0,3.0,11.0,2.2,131.5
7.8,19.0,4.0,3.0,3.0,2.2,131.5
7.7,19.0,4.0,3.0,3.0,2.2,131.5
7.8,19.0,4.0,3.0,3.0,2.2,131.5
8.3,20.0,4.0,3.0,3.0,2.2,131.5
8.7,22.0,4.0,3.0,3.0,2.2,131.5
9.3,23.0,5.0,3.0,3.0,2.2,131.5
9.7,23.0,5.0,3.0,4.0,2.2,131.5
9.9,23.0,5.0,3.0,4.0,2.2,131.5
10.1,23.0,5.0,3.0,4.0,2.2,131.5
10.0,23.0,5.0,3.0,4.0,2.2,131.5
10.1,21.0,5.0,3.0,4.0,2.2,131.5
10.2,21.0,5.0,3.0,4.0,2.2,131.5
10.3,21.0,5.0,4.0,4.0,2.2,131.5
10.5,22.0,5.0,4.0,4.0,2.2,131.6
10.5,22.0,5.0,4.0,4.0,2.2,131.6
11.0,22.0,5.0,4.0,4.0,2.2,131.6
13.6,29.0,6.0,4.0,4.0,2.2,131.6
16.8,32.0,7.0,4.0,4.0,2.2,131.6
18.2,36.0,7.0,4.0,4.0,2.2,131.6
18.6,36.0,7.0,4.0,4.0,2.2,131.6
18.8,36.0,7.0,4.0,4.0,2.2,131.6
19.0,36.0,7.0,4.0,4.0,2.2,131.6
20.4,36.0,7.0,4.0,4.0,2.2,131.6
20.8,36.0,7.0,17.0,4.0,2.2,131.7
21.9,37.0,9.0,17.0,7.0,2.2,131.7
22.0,37.0,8.0,17.0,9.0,2.2,131.7
22.5,37.0,8.0,17.0,9.0,2.3,131.7
22.5,37.0,8.0,17.0,9.0,2.3,131.7
23.5,37.0,8.0,17.0,9.0,2.4,131.7
27.1,37.0,8.0,18.0,9.0,2.5,131.7
28.9,44.0,9.0,20.0,20.0,2.6,131.7
29.1,46.0,9.0,20.0,20.0,2.7,131.7
29.7,51.0,9.0,20.0,20.0,2.8,131.7
30.5,52.0,9.0,24.0,20.0,2.8,131.7
30.9,64.0,9.0,30.0,20.0,2.9,131.7
30.9,69.0,9.0,30.0,19.0,3.0,131.7
30.7,69.0,9.0,30.0,19.0,3.0,131.7
30.8,68.0,9.0,30.0,17.0,3.0,131.7
31.0,69.0,9.0,30.0,17.0,3.0,131.7
31.1,69.0,9.0,30.0,17.0,3.0,131.8
31.1,69.0,9.0,30.0,18.0,3.0,131.8
32.8,70.0,9.0,30.0,18.0,3.0,131.8
34.6,73.0,10.0,31.0,18.0,3.0,131.8
34.9,73.0,9.0,39.0,23.0,3.1,131.8
35.2,65.0,9.0,42.0,26.0,3.1,131.9
35.8,64.0,10.0,43.0,26.0,3.1,131.9
37.3,64.0,11.0,47.0,29.0,3.1,131.9
39.4,66.0,16.0,48.0,30.0,3.2,131.9
42.7,70.0,18.0,51.0,30.0,3.2,132.0
44.2,70.0,20.0,52.0,32.0,3.2,132.0
45.4,69.0,21.0,52.0,35.0,3.3,132.0
45.6,68.0,23.0,55.0,36.0,3.4,132.0
45.6,69.0,24.0,55.0,37.0,3.5,132.1
45.1,67.0,23.0,55.0,37.0,3.7,132.1
45.1,67.0,23.0,55.0,37.0,3.7,132.1
45.4,69.0,24.0,55.0,37.0,3.7,132.1
45.7,69.0,24.0,55.0,37.0,3.8,132.2
45.8,69.0,24.0,55.0,37.0,3.7,132.2
46.7,69.0,24.0,56.0,37.0,3.7,132.2
48.6,69.0,27.0,59.0,41.0,3.8,132.2
54.5,69.0,32.0,60.0,44.0,3.9,132.3
60.9,70.0,47.0,47.0,68.0,4.0,132.3
65.2,69.0,52.0,48.0,70.0,4.1,132.4
68.8,67.0,61.0,49.0,77.0,4.4,132.4
71.4,69.0,64.0,58.0,84.0,4.9,132.5
74.1,72.0,65.0,58.0,89.0,5.3,132.5
75.7,73.0,65.0,59.0,89.0,5.5,132.6
76.4,73.0,66.0,58.0,88.0,5.6,132.6
76.7,73.0,67.0,56.0,88.0,5.6,132.7
77.3,74.0,68.0,56.0,89.0,5.5,132.7
78.0,74.0,69.0,56.0,89.0,5.4,132.8
78.7,74.0,70.0,51.0,89.0,5.4,132.9
79.2,73.0,67.0,44.0,80.0,5.4,132.9
78.9,73.0,67.0,45.0,80.0,5.4,133.0
76.3,73.0,67.0,46.0,80.0,5.3,133.0
73.3,66.0,67.0,46.0,80.0,5.3,133.1
72.0,62.0,67.0,46.0,81.0,5.2,133.2
71.6,58.0,68.0,46.0,81.0,5.2,133.2
71.6,58.0,67.0,46.0,81.0,5.2,133.3
71.5,58.0,67.0,46.0,81.0,5.2,133.3
70.2,58.0,67.0,46.0,81.0,5.1,133.4
69.6,58.0,67.0,38.0,81.0,5.1,133.4
68.3,58.0,67.0,35.0,80.0,5.0,133.5
68.2,57.0,67.0,34.0,80.0,5.0,133.6
67.8,57.0,67.0,30.0,80.0,4.9,133.6
67.8,57.0,67.0,29.0,75.0,4.8,133.6
66.8,57.0,69.0,26.0,72.0,4.8,133.7
63.7,57.0,69.0,25.0,72.0,4.7,133.7
62.2,57.0,69.0,24.0,69.0,4.6,133.8
62.2,50.0,70.0,21.0,69.0,4.6,133.8
61.6,48.0,69.0,21.0,68.0,4.5,133.8
60.9,43.0,69.0,21.0,66.0,4.5,133.9
60.6,42.0,69.0,21.0,63.0,4.4,133.9
60.7,30.0,68.0,21.0,62.0,4.3,134.0
60.6,25.0,67.0,22.0,61.0,4.3,134.0
60.6,25.0,62.0,22.0,61.0,4.2,134.0
60.4,25.0,60.0,21.0,61.0,4.2,134.0
60.3,24.0,58.0,18.0,61.0,4.1,134.1
60.2,24.0,57.0,17.0,61.0,4.1,134.1
58.6,24.0,55.0,17.0,61.0,4.0,134.1
56.4,23.0,54.0,16.0,61.0,4.0,134.1
54.7,20.0,54.0,15.0,57.0,3.9,134.2
54.0,20.0,54.0,6.0,54.0,3.9,134.2
53.2,20.0,53.0,6.0,30.0,3.9,134.2
51.7,20.0,53.0,5.0,28.0,3.8,134.2
49.7,19.0,53.0,6.0,21.0,3.8,134.2
46.3,17.0,53.0,6.0,14.0,3.7,134.2
44.7,13.0,50.0,6.0,9.0,3.7,134.2
43.8,12.0,45.0,7.0,6.0,3.7,134.2
43.7,13.0,31.0,8.0,6.0,3.7,134.2
43.6,14.0,26.0,8.0,7.0,3.6,134.2
43.7,13.0,17.0,7.0,6.0,3.6,134.2
43.9,14.0,13.0,6.0,6.0,3.6,134.2
44.1,15.0,11.0,6.0,6.0,3.5,134.2
43.9,13.0,11.0,6.0,4.0,3.5,134.1
43.9,13.0,10.0,6.0,4.0,3.5,134.1
43.1,14.0,9.0,6.0,4.0,3.4,134.1
41.3,14.0,8.0,8.0,4.0,3.4,134.1
35.3,14.0,7.0,7.0,4.0,3.4,134.1
28.4,14.0,6.0,7.0,4.0,3.4,134.1
23.6,13.0,5.0,7.0,4.0,3.3,134.1
19.4,13.0,5.0,7.0,4.0,3.3,134.1
16.4,13.0,5.0,7.0,4.0,3.3,134.0
13.5,10.0,5.0,7.0,4.0,3.3,134.0
11.8,7.0,5.0,7.0,4.0,3.2,134.0
10.9,6.0,4.0,7.0,4.0,3.2,134.0
10.5,6.0,4.0,7.0,4.0,3.2,134.0
19.5,10.0,32.0,7.0,13.0,2.7,132.9
19.6,10.0,32.0,6.0,13.0,2.7,132.9
19.6,10.0,32.0,5.0,13.0,2.7,132.9
19.6,10.0,32.0,4.0,12.0,2.7,132.9
19.6,10.0,32.0,4.0,11.0,2.7,132.9
19.6,10.0,31.0,4.0,11.0,2.7,132.9
19.7,10.0,31.0,1.0,10.0,2.7,133.0
20.7,11.0,36.0,1.0,9.0,2.7,133.0
24.4,11.0,36.0,5.0,4.0,2.6,133.0
29.4,16.0,37.0,9.0,9.0,2.6,133.0
35.9,21.0,41.0,20.0,12.0,2.7,133.0
43.4,30.0,38.0,28.0,18.0,2.7,133.0
48.4,37.0,35.0,37.0,26.0,2.7,133.1
52.5,41.0,31.0,39.0,31.0,2.7,133.1
53.9,42.0,29.0,42.0,33.0,2.7,133.1
56.7,43.0,32.0,43.0,34.0,2.7,133.1
70.2,49.0,37.0,44.0,37.0,2.8,133.2
81.8,60.0,47.0,87.0,55.0,2.9,133.2
88.0,63.0,49.0,95.0,70.0,3.1,133.3
89.7,63.0,49.0,98.0,77.0,3.3,133.3
89.4,63.0,48.0,101.0,78.0,3.6,133.4
88.6,63.0,48.0,102.0,78.0,4.0,133.5
87.2,62.0,47.0,103.0,79.0,4.5,133.6
85.1,63.0,44.0,103.0,79.0,4.8,133.7
83.0,64.0,42.0,104.0,79.0,5.1,133.7
81.8,63.0,42.0,105.0,80.0,5.4,133.8
81.5,63.0,43.0,105.0,80.0,5.7,134.0
81.6,63.0,44.0,105.0,80.0,6.0,134.1
81.8,63.0,45.0,105.0,80.0,6.3,134.2
81.8,63.0,46.0,105.0,80.0,6.4,134.3
81.2,63.0,47.0,105.0,80.0,6.4,134.4
80.3,62.0,47.0,105.0,80.0,6.3,134.5
79.5,61.0,47.0,105.0,80.0,6.3,134.6
78.6,58.0,47.0,105.0,80.0,6.1,134.7
77.8,58.0,47.0,105.0,81.0,5.9,134.8
76.9,58.0,47.0,105.0,81.0,5.8,134.9
76.4,57.0,47.0,105.0,81.0,5.7,135.0
76.1,56.0,47.0,105.0,81.0,5.6,135.1
75.9,55.0,47.0,105.0,81.0,5.5,135.2
75.8,55.0,47.0,105.0,81.0,5.3,135.3
76.0,55.0,47.0,105.0,81.0,5.3,135.4
76.3,55.0,47.0,106.0,81.0,5.2,135.4
76.3,55.0,47.0,106.0,81.0,5.1,135.5
76.3,55.0,47.0,106.0,81.0,5.0,135.6
76.3,55.0,47.0,106.0,81.0,4.9,135.7
76.3,55.0,47.0,106.0,81.0,4.9,135.8
76.3,55.0,47.0,102.0,81.0,4.8,135.9
76.3,55.0,47.0,98.0,81.0,4.7,135.9
76.3,55.0,47.0,87.0,81.0,4.6,136.0
76.3,55.0,47.0,79.0,81.0,4.6,136.1
76.3,55.0,47.0,70.0,80.0,4.5,136.1
76.3,55.0,47.0,68.0,75.0,4.4,136.2
76.3,55.0,47.0,65.0,71.0,4.4,136.3
76.4,55.0,47.0,64.0,65.0,4.3,136.3
76.4,55.0,47.0,62.0,57.0,4.2,136.4
76.4,55.0,42.0,19.0,52.0,4.2,136.5
76.4,55.0,41.0,11.0,50.0,4.2,136.5
76.4,55.0,38.0,8.0,49.0,4.1,136.6
76.4,55.0,32.0,5.0,46.0,4.0,136.6
76.3,55.0,31.0,4.0,27.0,4.0,136.7
76.3,55.0,28.0,3.0,12.0,3.9,136.7
76.3,55.0,27.0,3.0,5.0,3.9,136.8
76.3,55.0,26.0,2.0,3.0,3.8,136.8
76.3,55.0,24.0,1.0,3.0,3.8,136.9
76.3,55.0,19.0,1.0,2.0,3.8,136.9
75.4,55.0,9.0,1.0,2.0,3.7,136.9
71.7,54.0,7.0,1.0,2.0,3.7,137.0
66.8,54.0,7.0,2.0,1.0,3.7,137.0
60.3,49.0,7.0,2.0,1.0,3.6,137.0
52.8,44.0,7.0,2.0,1.0,3.6,137.1
47.6,35.0,7.0,2.0,1.0,3.6,137.1
43.3,28.0,6.0,2.0,1.0,3.5,137.1
41.8,24.0,6.0,2.0,1.0,3.5,137.2
39.1,23.0,6.0,2.0,1.0,3.5,137.2
25.4,22.0,5.0,2.0,1.0,3.4,137.2
13.6,16.0,4.0,2.0,1.0,3.4,137.2
7.1,5.0,3.0,2.0,0.0,3.4,137.3
5.0,2.0,2.0,2.0,0.0,3.4,137.3
4.1,2.0,1.0,2.0,0.0,3.3,137.3
3.6,2.0,1.0,1.0,0.0,3.3,137.3
3.4,2.0,1.0,1.0,0.0,3.3,137.4
2.7,2.0,1.0,1.0,0.0,3.3,137.4
2.5,1.0,1.0,1.0,0.0,3.2,137.4
2.1,0.0,1.0,1.0,0.0,3.2,137.5
9.6,6.0,0.0,0.0,0.0,2.1,124.6
7.2,3.0,0.0,0.0,0.0,2.1,124.6
4.8,1.0,0.0,0.0,0.0,2.1,124.6
4.1,1.0,0.0,0.0,0.0,2.1,124.6
4.1,2.0,0.0,2.0,0.0,2.1,124.6
4.1,4.0,0.0,2.0,1.0,2.1,124.6
4.0,4.0,0.0,2.0,1.0,2.1,124.6
4.0,4.0,0.0,2.0,1.0,2.1,124.6
3.5,5.0,0.0,2.0,1.0,2.1,124.6
3.6,5.0,0.0,2.0,1.0,2.1,124.6
3.4,5.0,0.0,2.0,1.0,2.0,124.6
3.3,5.0,0.0,2.0,1.0,2.0,124.6
3.0,5.0,0.0,2.0,1.0,2.0,124.6
3.4,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.7,12.0,0.0,2.0,1.0,2.0,124.6
3.8,13.0,0.0,2.0,1.0,2.0,124.6
4.0,13.0,0.0,2.0,1.0,2.0,124.6
4.2,15.0,0.0,2.0,1.0,2.0,124.6
5.5,21.0,0.0,2.0,1.0,2.0,124.6
6.9,23.0,0.0,2.0,2.0,2.0,124.6
7.0,23.0,0.0,3.0,2.0,2.0,124.6
7.0,23.0,0.0,3.0,2.0,2.0,124.6
7.0,23.0,0.0,3.0,2.0,2.0,124.6
7.1,23.0,0.0,3.0,2.0,2.0,124.6
7.5,23.0,0.0,3.0,2.0,2.0,124.6
7.9,23.0,0.0,3.0,3.0,2.0,124.6
8.5,23.0,0.0,4.0,4.0,2.0,124.6
8.5,23.0,0.0,4.0,4.0,2.0,124.6
8.7,23.0,0.0,4.0,4.0,2.0,124.6
8.8,23.0,0.0,4.0,4.0,2.0,124.6
8.9,23.0,0.0,4.0,4.0,2.0,124.6
8.9,23.0,0.0,4.0,4.0,2.0,124.6
8.8,23.0,0.0,4.0,4.0,2.0,124.6
8.8,23.0,0.0,4.0,4.0,2.0,124.6
8.8,23.0,0.0,2.0,4.0,2.0,124.6
8.9,23.0,0.0,2.0,4.0,2.0,124.6
9.0,23.0,0.0,2.0,4.0,2.0,124.6
9.0,23.0,0.0,2.0,4.0,2.0,124.6
9.0,23.0,0.0,2.0,4.0,2.0,124.6
9.1,23.0,0.0,2.0,3.0,2.0,124.6
9.1,23.0,0.0,2.0,3.0,2.0,124.6
9.2,23.0,0.0,2.0,3.0,2.0,124.6
9.3,23.0,0.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.3,23.0,1.0,2.0,3.0,2.0,124.6
9.1,23.0,1.0,2.0,3.0,2.0,124.6
8.3,24.0,1.0,2.0,3.0,2.0,124.6
7.3,24.0,1.0,2.0,4.0,2.0,124.6
8.4,30.0,1.0,2.0,4.0,2.0,124.6
9.2,28.0,1.0,2.0,4.0,2.0,124.6
9.3,29.0,2.0,2.0,4.0,2.0,124.6
9.9,29.0,2.0,1.0,4.0,2.0,124.6
10.0,28.0,2.0,1.0,4.0,2.0,124.6
10.0,28.0,2.0,1.0,4.0,2.0,124.6
10.0,28.0,2.0,1.0,3.0,2.0,124.6
9.8,28.0,2.0,1.0,3.0,2.0,124.6
9.3,28.0,2.0,1.0,3.0,2.0,124.6
9.1,21.0,2.0,0.0,3.0,2.0,124.6
9.0,21.0,2.0,0.0,3.0,2.0,124.6
9.1,21.0,2.0,0.0,3.0,2.0,124.6
9.1,21.0,2.0,0.0,2.0,2.0,124.6
9.2,21.0,2.0,0.0,1.0,2.0,124.6
9.2,21.0,2.0,0.0,1.0,2.0,124.6
9.2,21.0,2.0,0.0,1.0,2.0,124.6
9.2,22.0,2.0,0.0,1.0,2.0,124.6
9.2,22.0,2.0,0.0,1.0,2.0,124.6
9.0,22.0,2.0,0.0,1.0,2.0,124.6
8.8,21.0,2.0,0.0,1.0,2.0,124.6
8.7,21.0,2.0,0.0,1.0,2.0,124.6
7.4,19.0,2.0,0.0,1.0,2.0,124.6
5.9,13.0,2.0,0.0,1.0,2.0,124.6
5.9,11.0,2.0,0.0,1.0,2.0,124.6
5.9,11.0,2.0,0.0,1.0,2.0,124.6
5.9,11.0,2.0,0.0,1.0,2.0,124.6
5.8,11.0,2.0,0.0,1.0,2.0,124.6
5.4,11.0,2.0,0.0,1.0,2.0,124.6
5.0,11.0,2.0,0.0,1.0,2.1,124.6
4.3,11.0,2.0,0.0,1.0,2.1,124.6
4.3,11.0,2.0,0.0,1.0,2.1,124.6
4.3,11.0,3.0,0.0,1.0,2.1,124.6
5.3,15.0,3.0,0.0,1.0,2.1,124.6
5.2,15.0,3.0,0.0,1.0,2.1,124.6
5.3,15.0,3.0,0.0,1.0,2.1,124.6
5.4,16.0,4.0,0.0,1.0,2.1,124.6
6.5,26.0,3.0,0.0,1.0,2.1,124.6
6.8,26.0,3.0,0.0,1.0,2.1,124.6
6.8,26.0,4.0,0.0,1.0,2.1,124.6
7.2,27.0,4.0,0.0,1.0,2.1,124.6
7.6,27.0,4.0,0.0,1.0,2.1,124.6
7.6,27.0,4.0,0.0,0.0,2.1,124.6
7.6,27.0,4.0,0.0,0.0,2.1,124.6
7.6,27.0,4.0,0.0,0.0,2.1,124.6
7.6,27.0,4.0,0.0,0.0,2.1,124.6
7.5,27.0,5.0,0.0,0.0,2.1,124.6
7.5,27.0,5.0,0.0,0.0,2.1,124.6
7.5,27.0,5.0,0.0,0.0,2.1,124.6
7.5,27.0,5.0,0.0,0.0,2.1,124.6
7.5,27.0,5.0,0.0,0.0,2.1,124.6
7.6,27.0,4.0,0.0,0.0,2.1,124.6
7.6,27.0,4.0,0.0,0.0,2.1,124.6
7.6,27.0,4.0,0.0,0.0,2.0,124.6
7.6,27.0,4.0,0.0,0.0,2.0,124.6
7.6,27.0,4.0,0.0,0.0,2.0,124.6
7.6,27.0,4.0,0.0,0.0,2.0,124.6
7.4,27.0,4.0,0.0,0.0,2.0,124.6
7.5,27.0,4.0,0.0,0.0,2.0,124.6
6.4,27.0,4.0,0.0,0.0,2.0,124.6
5.6,20.0,4.0,0.0,1.0,2.1,124.6
6.2,21.0,4.0,0.0,1.0,2.1,124.6
6.1,20.0,4.0,0.0,1.0,2.1,124.6
6.1,21.0,4.0,0.0,1.0,2.1,124.6
6.4,23.0,4.0,0.0,1.0,2.1,124.6
6.5,23.0,4.0,0.0,1.0,2.1,124.6
6.5,23.0,4.0,0.0,1.0,2.1,124.6
6.8,25.0,4.0,0.0,1.0,2.1,124.6
7.6,28.0,5.0,0.0,1.0,2.1,124.6
8.7,32.0,7.0,0.0,1.0,2.1,124.6
11.5,43.0,13.0,0.0,1.0,2.1,124.6
14.6,46.0,20.0,0.0,1.0,2.1,124.6
18.6,56.0,24.0,3.0,4.0,2.1,124.6
22.6,61.0,31.0,4.0,9.0,2.1,124.6
25.5,66.0,35.0,4.0,15.0,2.1,124.6
28.1,74.0,36.0,4.0,19.0,2.2,124.6
30.1,78.0,37.0,4.0,20.0,2.2,124.6
32.5,81.0,38.0,4.0,21.0,2.2,124.6
34.0,83.0,38.0,4.0,22.0,2.2,124.6
34.4,84.0,39.0,4.0,23.0,2.2,124.6
34.6,84.0,38.0,4.0,24.0,2.2,124.6
34.7,85.0,38.0,4.0,24.0,2.2,124.6
34.6,85.0,38.0,4.0,24.0,2.2,124.6
34.6,85.0,38.0,4.0,24.0,2.2,124.6
37.6,85.0,37.0,4.0,24.0,2.2,124.6
38.6,85.0,38.0,11.0,24.0,2.3,124.6
39.6,85.0,38.0,11.0,25.0,2.9,124.6
39.8,85.0,37.0,11.0,27.0,3.9,124.6
39.8,85.0,37.0,11.0,27.0,4.1,124.6
39.9,85.0,37.0,11.0,27.0,4.1,124.6
39.9,85.0,37.0,12.0,27.0,4.2,124.6
38.8,85.0,37.0,14.0,27.0,4.3,124.6
39.3,81.0,38.0,14.0,27.0,4.3,124.6
40.7,83.0,38.0,14.0,27.0,4.2,124.6
42.7,85.0,37.0,15.0,27.0,4.2,124.6
43.2,90.0,38.0,15.0,27.0,4.2,124.6
43.0,80.0,38.0,15.0,27.0,4.1,124.6
43.1,80.0,38.0,15.0,27.0,4.0,124.6
42.7,80.0,38.0,15.0,27.0,4.0,124.6
42.4,79.0,39.0,15.0,27.0,3.9,124.6
42.6,79.0,39.0,15.0,27.0,3.9,124.6
43.0,79.0,39.0,15.0,27.0,3.8,124.6
43.6,82.0,39.0,15.0,26.0,3.8,124.6
47.6,98.0,39.0,15.0,26.0,3.7,124.6
53.1,112.0,39.0,15.0,27.0,3.7,124.6
59.7,150.0,55.0,22.0,27.0,3.7,124.6
70.3,153.0,56.0,29.0,29.0,3.7,124.6
75.3,153.0,56.0,33.0,30.0,3.9,124.6
78.9,153.0,59.0,33.0,69.0,4.0,124.6
82.5,154.0,59.0,42.0,73.0,4.1,124.6
84.3,156.0,59.0,49.0,79.0,4.2,124.6
85.0,157.0,59.0,49.0,80.0,4.4,124.6
87.4,157.0,59.0,49.0,83.0,4.5,124.6
89.7,158.0,59.0,51.0,90.0,4.8,124.6
92.8,158.0,61.0,52.0,103.0,6.3,124.6
94.3,158.0,61.0,52.0,103.0,7.2,124.6
96.8,158.0,60.0,56.0,97.0,7.3,124.6
100.6,157.0,64.0,56.0,96.0,7.3,124.6
104.2,159.0,66.0,56.0,107.0,7.2,124.6
106.4,174.0,60.0,56.0,107.0,7.1,124.6
109.0,173.0,56.0,57.0,106.0,7.2,124.7
112.0,178.0,51.0,57.0,105.0,7.2,124.8
115.9,197.0,63.0,58.0,104.0,7.2,124.8
121.2,232.0,82.0,51.0,108.0,7.1,124.9
130.6,259.0,108.0,51.0,108.0,7.0,125.1
139.6,275.0,117.0,51.0,109.0,6.8,125.2
144.5,285.0,126.0,51.0,109.0,6.7,125.3
150.2,288.0,141.0,51.0,112.0,6.7,125.5
155.9,297.0,155.0,50.0,111.0,6.9,125.7
161.8,296.0,173.0,48.0,116.0,7.3,125.8
169.4,321.0,182.0,49.0,131.0,8.1,126.0
169.1,319.0,206.0,50.0,132.0,9.4,126.2
171.0,329.0,207.0,49.0,136.0,10.6,126.4
170.8,334.0,206.0,50.0,139.0,11.5,126.5
170.5,337.0,207.0,50.0,139.0,12.0,126.7
169.1,332.0,207.0,50.0,139.0,12.3,126.9
167.6,329.0,207.0,50.0,139.0,12.4,127.1
167.2,327.0,207.0,50.0,139.0,12.4,127.3
167.0,326.0,207.0,50.0,139.0,12.4,127.5
167.1,326.0,207.0,50.0,139.0,12.2,127.8
