code,tot_pop,type_as,region,type_im,area,num_empty,type_qual,fee_deposit,fee_rent,sub,bus,num_park,target
C1641,283,0,3,6,36.62,8,1,8435000,71380,0,1,227,268
C1641,283,0,3,6,46.9,8,1,11682000,103840,0,1,227,268
C1641,283,0,3,6,51.93,8,1,14278000,124610,0,1,227,268
C1641,283,0,3,6,51.93,8,1,14278000,124610,0,1,227,268
C1706,467,0,2,6,36.72,7,1,20233000,158060,1,5,403,362
C1706,467,0,2,6,36.72,7,1,20233000,158060,1,5,403,362
C1706,467,0,2,6,51.92,7,1,29086000,249130,1,5,403,362
C1706,467,0,2,6,51.92,7,1,29086000,249130,1,5,403,362
C1706,467,0,2,6,53.26,7,1,29086000,261760,1,5,403,362
C1307,506,0,2,6,36.91,9,1,17977000,149810,0,3,436,504
C1307,506,0,2,6,36.93,9,1,17977000,149810,0,3,436,504
C1307,506,0,2,6,46.96,9,1,31834000,240930,0,3,436,504
C1307,506,0,2,6,46.96,9,1,31834000,240930,0,3,436,504
C1307,506,0,2,6,46.96,9,1,31834000,240930,0,3,436,504
C1307,506,0,2,6,51.97,9,1,41697000,284650,0,3,436,504
C1307,506,0,2,6,51.97,9,1,41697000,284650,0,3,436,504
C1307,506,0,2,6,59.94,9,1,58053000,357050,0,3,436,504
C2601,243,0,2,6,51.86,7,1,41697000,284650,0,3,214,281
C2601,243,0,2,6,51.9,7,1,41697000,284650,0,3,214,281
C2601,243,0,2,6,51.97,7,1,41697000,284650,0,3,214,281
C2601,243,0,2,6,51.97,7,1,41697000,284650,0,3,214,281
C2601,243,0,2,6,59.94,7,1,58053000,357050,0,3,214,281
C1085,525,0,2,6,36.63,4,1,13952000,111230,0,2,422,521
C1085,525,0,2,6,36.63,4,1,13952000,111230,0,2,422,521
C1085,525,0,2,6,46.22,4,1,17600000,155990,0,2,422,521
C1085,525,0,2,6,46.22,4,1,17600000,155990,0,2,422,521
C2385,445,0,2,6,46.9,4,1,25023000,170940,0,4,404,552
C2385,445,0,2,6,46.9,4,1,25023000,170940,0,4,404,552
C2385,445,0,2,6,51.93,4,1,30969000,211820,0,4,404,552
C2385,445,0,2,6,51.93,4,1,30969000,211820,0,4,404,552
C1059,514,0,13,6,39.51,7,1,14908000,94030,0,8,362,246
C1059,514,0,13,6,39.84,7,1,14908000,94030,0,8,362,246
C1059,514,0,13,6,39.84,7,1,14908000,94030,0,8,362,246
C1059,514,0,13,6,46.18,7,1,1.90E+07,112790,0,8,362,246
C1059,514,0,13,6,46.73,7,1,1.90E+07,112790,0,8,362,246
C1059,514,0,13,6,46.73,7,1,1.90E+07,112790,0,8,362,246
C2162,374,0,13,6,51.93,7,1,18425000,102350,0,1,281,347
C2162,374,0,13,6,51.93,7,1,18425000,102350,0,1,281,347
C2162,374,0,13,6,59.88,7,1,21796000,121070,0,1,281,347
C1819,330,0,12,6,51.93,15,1,16213000,110960,0,1,253,272
C1819,330,0,12,6,51.93,15,1,16213000,110960,0,1,253,272
C1819,330,0,12,6,59.88,15,1,21202000,139490,0,1,253,272
C2325,378,0,13,6,36.64,3,1,10651000,74300,0,1,265,293
C2325,378,0,13,6,46.89,3,1,15360000,85460,0,1,265,293
C2325,378,0,13,6,46.89,3,1,15360000,85460,0,1,265,293
C2325,378,0,13,6,51.91,3,1,17342000,96610,0,1,265,293
C2325,378,0,13,6,51.91,3,1,17342000,96610,0,1,265,293
C2394,277,0,15,6,39.59,20,1,13007000,111470,0,2,222,254
C2394,277,0,15,6,39.63,20,1,13007000,111470,0,2,222,254
C2394,277,0,15,6,39.63,20,1,13007000,111470,0,2,222,254
C2394,277,0,15,6,46.9,20,5,65856600,34290,0,2,222,254
C2394,277,0,15,6,46.9,20,5,65856600,34290,0,2,222,254
C2394,277,0,15,6,46.9,20,5,65856600,34290,0,2,222,254
C2394,277,0,15,6,51.93,20,5,81223800,42300,0,2,222,254
C2394,277,0,15,6,51.93,20,5,81223800,42300,0,2,222,254
C1133,856,0,13,6,33.7,10,1,14863000,92900,0,3,777,842
C1133,856,0,13,6,36.47,10,1,17342000,105280,0,3,777,842
C1133,856,0,13,6,36.57,10,1,17342000,105280,0,3,777,842
C1133,856,0,13,6,46.75,10,1,27252000,154830,0,3,777,842
C1133,856,0,13,6,46.98,10,1,27252000,154830,0,3,777,842
C1133,856,0,13,6,51.88,10,1,33448000,192000,0,3,777,842
C1281,646,0,13,6,33.7,4,1,14863000,92900,0,3,583,484
C1281,646,0,13,6,36.47,4,1,17342000,105280,0,3,583,484
C1281,646,0,13,6,36.57,4,1,17342000,105280,0,3,583,484
C1281,646,0,13,6,46.75,4,1,27252000,154830,0,3,583,484
C1281,646,0,13,6,46.98,4,1,27252000,154830,0,3,583,484
C1194,511,0,14,6,51.61,3,1,18968000,207380,0,4,413,585
C1194,511,0,14,6,51.86,3,1,18968000,209910,0,4,413,585
C1194,511,0,14,6,51.87,3,1,18968000,209910,0,4,413,585
C1194,511,0,14,6,51.99,3,1,18968000,209910,0,4,413,585
C1194,511,0,14,6,59.57,3,1,21497000,268730,0,4,413,585
C2308,285,0,1,6,51.92,3,1,12646000,177040,0,1,200,244
C2308,285,0,1,6,51.99,3,1,12646000,187150,0,1,200,244
C2308,285,0,1,6,59.57,3,1,13909000,204850,0,1,200,244
C2036,256,0,1,6,46.9,2,1,17477000,106090,0,1,199,258
C2036,256,0,1,6,46.9,2,1,17477000,106090,0,1,199,258
C2036,256,0,1,6,46.9,2,1,17477000,106090,0,1,199,258
C2036,256,0,1,6,59.88,2,1,23720000,187260,0,1,199,258
C1394,466,0,13,6,36.63,0,1,11303000,73650,0,1,329,271
C1394,466,0,13,6,36.63,0,1,11303000,73650,0,1,329,271
C1394,466,0,13,6,46.22,0,1,13813000,112860,0,1,329,271
C1394,466,0,13,6,46.22,0,1,13813000,112860,0,1,329,271
C1180,314,0,13,6,51.93,15,1,16789000,93530,0,1,241,311
C1180,314,0,13,6,51.93,15,1,16789000,93530,0,1,241,311
C1180,314,0,13,6,59.88,15,1,19187000,110310,0,1,241,311
C2503,382,0,14,6,39.51,7,1,13979000,109270,0,2,306,327
C2503,382,0,14,6,39.84,7,1,13979000,110550,0,2,306,327
C2503,382,0,14,6,39.84,7,1,13979000,110550,0,2,306,327
C2503,382,0,14,6,46.11,7,1,16520000,137240,0,2,306,327
C2503,382,0,14,6,46.11,7,1,16520000,137240,0,2,306,327
C2503,382,0,14,6,46.11,7,1,16520000,137240,0,2,306,327
C1907,212,0,14,6,39.39,7,1,10528000,87960,0,3,163,207
C1907,212,0,14,6,39.5,7,1,10528000,87960,0,3,163,207
C1907,212,0,14,6,39.63,7,1,10528000,87960,0,3,163,207
C1907,212,0,14,6,49.37,7,1,14244000,119490,0,3,163,207
C1907,212,0,14,6,49.63,7,1,14244000,119490,0,3,163,207
C1907,212,0,14,6,49.7,7,1,14244000,119490,0,3,163,207
C2181,872,0,16,6,36.62,15,1,9908000,90410,0,6,733,683
C2181,872,0,16,6,36.62,15,1,9908000,90410,0,6,733,683
C2181,872,0,16,6,46.9,15,1,14863000,133780,0,6,733,683
C2181,872,0,16,6,46.9,15,1,14863000,133780,0,6,733,683
C2181,872,0,16,6,51.93,15,1,16723000,161020,0,6,733,683
C2181,872,0,16,6,51.93,15,1,16723000,161020,0,6,733,683
C1768,508,0,16,6,51.88,4,1,14643000,136930,0,1,370,670
C1768,508,0,16,6,59.57,4,1,16814000,161420,0,1,370,670
C1783,594,0,6,6,39.48,16,1,17004000,115520,1,6,596,570
C1783,594,0,6,6,46.9,16,1,23496000,160960,1,6,596,570
C1783,594,0,6,6,46.9,16,1,23496000,160960,1,6,596,570
C1783,594,0,6,6,46.9,16,1,23496000,160960,1,6,596,570
C1783,594,0,6,6,59.88,16,1,36089000,246650,1,6,596,570
C2192,514,0,16,6,33.95,16,1,8670000,79260,0,2,442,324
C2192,514,0,16,6,39.8,16,1,11147000,100320,0,2,442,324
C2192,514,0,16,6,39.8,16,1,11147000,100320,0,2,442,324
C2192,514,0,16,6,46.99,16,1,16102000,131290,0,2,442,324
C2192,514,0,16,6,46.99,16,1,16102000,131290,0,2,442,324
C2346,558,0,16,6,46.9,12,1,13357000,113780,0,3,449,553
C2346,558,0,16,6,46.9,12,1,13357000,113780,0,3,449,553
C2346,558,0,16,6,51.93,12,1,16168000,141080,0,3,449,553
C2346,558,0,16,6,51.93,12,1,16168000,141080,0,3,449,553
C2346,558,0,16,6,59.88,12,1,19593000,173960,0,3,449,553
C2680,758,0,3,6,36.63,19,1,20233000,98630,0,7,564,590
C2680,758,0,3,6,46.71,19,1,25293000,145410,0,7,564,590
C2680,758,0,3,6,46.71,19,1,25293000,145410,0,7,564,590
C2631,812,0,3,6,39.49,2,1,14487000,88120,0,3,612,638
C2631,812,0,3,6,39.88,2,1,14487000,88120,0,3,612,638
C2631,812,0,3,6,39.88,2,1,14487000,88120,0,3,612,638
C2631,812,0,3,6,46.45,2,1,20525000,102620,0,3,612,638
C2631,812,0,3,6,46.96,2,1,20525000,102620,0,3,612,638
C2631,812,0,3,6,46.96,2,1,20525000,102620,0,3,612,638
C2631,812,0,3,6,51.86,2,1,27044000,120730,0,3,612,638
C2141,504,0,3,6,36.62,2,1,18581000,136250,0,6,445,495
C2141,504,0,3,6,41.99,2,1,24775000,185810,0,6,445,495
C2141,504,0,3,6,46.9,2,1,30969000,247750,0,6,445,495
C2141,504,0,3,6,46.9,2,1,30969000,247750,0,6,445,495
C1569,631,0,3,6,36.19,8,1,12571000,87980,0,3,442,528
C1569,631,0,3,6,36.23,8,1,12571000,87980,0,3,442,528
C1569,631,0,3,6,36.3,8,1,12571000,87980,0,3,442,528
C1569,631,0,3,6,36.63,8,1,12571000,87980,0,3,442,528
C1569,631,0,3,6,36.63,8,1,12571000,87980,0,3,442,528
C1569,631,0,3,6,46.22,8,1,16341000,108080,0,3,442,528
C1569,631,0,3,6,46.22,8,1,16341000,108080,0,3,442,528
C2099,332,0,1,6,39.56,3,1,9111000,76130,0,2,258,383
C2099,332,0,1,6,46.9,3,1,12483000,102350,0,2,258,383
C2099,332,0,1,6,46.9,3,1,12483000,102350,0,2,258,383
C2099,332,0,1,6,46.9,3,1,12483000,102350,0,2,258,383
C2099,332,0,1,6,59.89,3,1,18726000,154790,0,2,258,383
C2287,409,0,16,6,39.72,18,1,10073000,83540,0,3,330,284
C2287,409,0,16,6,39.72,18,1,10073000,83540,0,3,330,284
C2287,409,0,16,6,46.9,18,1,13759000,113560,0,3,330,284
C2287,409,0,16,6,46.9,18,1,13759000,113560,0,3,330,284
C2287,409,0,16,6,46.9,18,1,13759000,113560,0,3,330,284
C2287,409,0,16,6,51.93,18,1,16507000,141830,0,3,330,284
C2287,409,0,16,6,51.93,18,1,16507000,141830,0,3,330,284
C2055,773,0,16,6,39.72,22,1,17096000,141110,0,4,817,723
C2055,773,0,16,6,39.72,22,1,17096000,141110,0,4,817,723
C2055,773,0,16,6,46.9,22,1,24350000,170980,0,4,817,723
C2055,773,0,16,6,46.9,22,1,24350000,170980,0,4,817,723
C2055,773,0,16,6,51.93,22,1,29893000,208170,0,4,817,723
C2055,773,0,16,6,51.93,22,1,29893000,208170,0,4,817,723
C1428,375,0,1,6,36.65,6,1,11983000,102350,0,2,360,333
C1428,375,0,1,6,46.91,6,1,21221000,168520,0,2,360,333
C1428,375,0,1,6,46.91,6,1,21221000,168520,0,2,360,333
C1428,375,0,1,6,46.91,6,1,21221000,168520,0,2,360,333
C1428,375,0,1,6,46.91,6,1,21221000,168520,0,2,360,333
C1428,375,0,1,6,51.93,6,1,26217000,233440,0,2,360,333
C1428,375,0,1,6,51.93,6,1,26217000,233440,0,2,360,333
C2522,747,0,1,6,39.72,13,1,14606000,111090,0,2,698,610
C2522,747,0,1,6,39.72,13,1,14606000,111090,0,2,698,610
C2522,747,0,1,6,46.9,13,1,22471000,168520,0,2,698,610
C2522,747,0,1,6,46.9,13,1,22471000,168520,0,2,698,610
C2522,747,0,1,6,46.9,13,1,22471000,168520,0,2,698,610
C2522,747,0,1,6,51.93,13,1,26217000,247180,0,2,698,610
C2522,747,0,1,6,51.93,13,1,26217000,247180,0,2,698,610
C2560,372,0,1,6,51.86,3,1,16185000,207380,0,1,374,481
C2560,372,0,1,6,59.57,3,1,18589000,237740,0,1,374,481
C2068,434,0,1,6,51.86,3,1,19108000,227170,0,1,384,594
C2068,434,0,1,6,59.57,3,1,21939000,260930,0,1,384,594
C2603,538,0,16,6,46.79,9,1,16465000,118980,0,2,393,509
C2603,538,0,16,6,46.9,9,1,16465000,118980,0,2,393,509
C2603,538,0,16,6,46.9,9,1,16465000,118980,0,2,393,509
C2603,538,0,16,6,46.9,9,1,16465000,118980,0,2,393,509
C2603,538,0,16,6,59.29,9,1,25834000,164900,0,2,393,509
C2603,538,0,16,6,59.88,9,1,25834000,164900,0,2,393,509
C1965,498,0,16,6,39.66,13,1,11767000,104050,0,5,480,500
C1965,498,0,16,6,39.66,13,1,11767000,104050,0,5,480,500
C1965,498,0,16,6,45.79,13,1,17342000,131290,0,5,480,500
C1965,498,0,16,6,45.79,13,1,17342000,131290,0,5,480,500
C1965,498,0,16,6,59.86,13,1,28491000,194460,0,5,480,500
C1660,718,0,3,6,39.51,13,1,11175000,85020,0,3,550,512
C1660,718,0,3,6,39.84,13,1,11175000,85020,0,3,550,512
C1660,718,0,3,6,39.84,13,1,11175000,85020,0,3,550,512
C1660,718,0,3,6,46.18,13,1,14213000,94750,0,3,550,512
C1660,718,0,3,6,46.71,13,1,14213000,94750,0,3,550,512
C1660,718,0,3,6,46.71,13,1,14213000,94750,0,3,550,512
C1660,718,0,3,6,51.71,13,1,21259000,127540,0,3,550,512
C1660,718,0,3,6,59.99,13,1,24297000,145780,0,3,550,512
C2378,818,0,2,6,51.86,25,1,18092000,229990,0,12,640,901
C2378,818,0,2,6,51.88,25,1,18092000,229990,0,12,640,901
C2378,818,0,2,6,59.57,25,1,20677000,265190,0,12,640,901
C2378,818,0,2,6,59.57,25,1,20677000,265190,0,12,640,901
C1268,1035,0,2,6,36.72,21,1,15577000,138900,0,15,911,934
C1268,1035,0,2,6,39.48,21,1,15577000,160960,0,15,911,934
C1268,1035,0,2,6,46.96,21,1,18175000,194720,0,15,911,934
C1268,1035,0,2,6,46.96,21,1,18175000,194720,0,15,911,934
C1268,1035,0,2,6,51.86,21,1,23367000,237570,0,15,911,934
C1268,1035,0,2,6,59.57,21,1,25964000,280400,0,15,911,934
C1994,431,0,3,6,46.84,3,1,13760000,98820,0,1,319,496
C1994,431,0,3,6,46.84,3,1,13760000,98820,0,1,319,496
C1994,431,0,3,6,51.93,3,1,18767000,112590,0,1,319,496
C1994,431,0,3,6,51.93,3,1,18767000,112590,0,1,319,496
C1837,467,0,3,6,33.48,21,1,9290000,92900,0,4,366,398
C1837,467,0,3,6,33.48,21,1,9290000,92900,0,4,366,398
C1837,467,0,3,6,46.9,21,1,18075000,144590,0,4,366,398
C1837,467,0,3,6,46.9,21,1,18075000,144590,0,4,366,398
C1837,467,0,3,6,51.97,21,1,21690000,168700,0,4,366,398
C1837,467,0,3,6,51.97,21,1,21690000,168700,0,4,366,398
C1000,566,0,16,6,39.57,10,1,10803000,96030,0,1,438,481
C1000,566,0,16,6,39.57,10,1,10803000,96030,0,1,438,481
C1000,566,0,16,6,39.93,10,1,10803000,96030,0,1,438,481
C1000,566,0,16,6,46.7,10,1,14404000,129640,0,1,438,481
C1000,566,0,16,6,46.9,10,1,14404000,129640,0,1,438,481
C1000,566,0,16,6,51.93,10,1,15604000,150040,0,1,438,481
C1000,566,0,16,6,51.93,10,1,15604000,150040,0,1,438,481
C1465,861,0,16,6,36.5,26,1,16350000,135010,0,4,812,557
C1465,861,0,16,6,36.5,26,1,16350000,135010,0,4,812,557
C1465,861,0,16,6,36.9,26,1,16350000,135010,0,4,812,557
C1465,861,0,16,6,46.73,26,1,24775000,175900,0,4,812,557
C1465,861,0,16,6,46.9,26,1,24775000,175900,0,4,812,557
C1465,861,0,16,6,46.93,26,1,24775000,175900,0,4,812,557
C1448,1116,0,5,6,46.85,25,1,26014000,143680,0,2,1050,1284
C1448,1116,0,5,6,46.9,25,1,26014000,143680,0,2,1050,1284
C1448,1116,0,5,6,46.9,25,1,26014000,143680,0,2,1050,1284
C1448,1116,0,5,6,46.9,25,1,26014000,143680,0,2,1050,1284
C1448,1116,0,5,6,51.26,25,1,32208000,175900,0,2,1050,1284
C1448,1116,0,5,6,51.26,25,1,32208000,175900,0,2,1050,1284
C1448,1116,0,5,6,51.82,25,1,32208000,175900,0,2,1050,1284
C1448,1116,0,5,6,59.64,25,1,38402000,244020,0,2,1050,1284
C1448,1116,0,5,6,59.69,25,1,38402000,244020,0,2,1050,1284
C1516,456,0,12,6,36.16,8,2,8050000,65630,0,1,367,475
C1516,456,0,12,6,36.16,8,2,8050000,65630,0,1,367,475
C1516,456,0,12,6,36.16,8,2,8050000,65630,0,1,367,475
C1516,456,0,12,6,46.61,8,2,13625000,107760,0,1,367,475
C1516,456,0,12,6,46.61,8,2,13625000,107760,0,1,367,475
C2670,648,0,13,6,33.52,9,1,11147000,92900,0,2,600,435
C2670,648,0,13,6,39.73,9,1,14863000,111470,0,2,600,435
C2670,648,0,13,6,39.84,9,1,14863000,111470,0,2,600,435
C2670,648,0,13,6,39.84,9,1,14863000,111470,0,2,600,435
C2670,648,0,13,6,51.66,9,1,26014000,148630,0,2,600,435
C1365,875,0,2,6,39.62,5,8,22808000,198070,0,2,903,945
C1365,875,0,2,6,39.62,5,8,22808000,198070,0,2,903,945
C1365,875,0,2,6,46.96,5,8,37213000,262890,0,2,903,945
C1365,875,0,2,6,51.81,5,8,45617000,308510,0,2,903,945
C1365,875,0,2,6,51.9,5,8,45617000,308510,0,2,903,945
C1365,875,0,2,6,59.59,5,8,61224000,373340,0,2,903,945
C1365,875,0,2,6,59.87,5,8,61224000,373340,0,2,903,945
C1365,875,0,2,6,59.87,5,8,61224000,373340,0,2,903,945
C1365,875,0,2,6,59.92,5,8,61224000,373340,0,2,903,945
C1365,875,0,2,6,59.94,5,8,61224000,373340,0,2,903,945
C1177,1668,0,7,6,33.82,17,1,18581000,139970,1,10,1756,1044
C1177,1668,0,7,6,33.82,17,1,18581000,139970,1,10,1756,1044
C1177,1668,0,7,6,33.91,17,1,18581000,139970,1,10,1756,1044
C1177,1668,0,7,6,39.52,17,1,24775000,172190,1,10,1756,1044
C1177,1668,0,7,6,39.8,17,1,24775000,172190,1,10,1756,1044
C1177,1668,0,7,6,39.91,17,1,24775000,172190,1,10,1756,1044
C1177,1668,0,7,6,39.91,17,1,24775000,172190,1,10,1756,1044
C1177,1668,0,7,6,39.91,17,1,24775000,172190,1,10,1756,1044
C1177,1668,0,7,6,39.91,17,1,24775000,172190,1,10,1756,1044
C1177,1668,0,7,6,39.94,17,1,24775000,172190,1,10,1756,1044
C1177,1668,0,7,6,46.69,17,1,37164000,204390,1,10,1756,1044
C1177,1668,0,7,6,46.84,17,1,37164000,204390,1,10,1756,1044
C1177,1668,0,7,6,46.97,17,1,37164000,204390,1,10,1756,1044
C1177,1668,0,7,6,51.76,17,1,43357000,261370,1,10,1756,1044
C1177,1668,0,7,6,51.83,17,1,43357000,261370,1,10,1756,1044
C1177,1668,0,7,6,51.9,17,1,43357000,261370,1,10,1756,1044
C1360,443,0,4,6,33.48,22,1,9792000,69110,0,2,362,375
C1360,443,0,4,6,41.99,22,1,13824000,97920,0,2,362,375
C1360,443,0,4,6,46.9,22,1,17281000,126720,0,2,362,375
C1360,443,0,4,6,46.9,22,1,17281000,126720,0,2,362,375
C1360,443,0,4,6,51.97,22,1,21889000,155530,0,2,362,375
C1360,443,0,4,6,51.97,22,1,21889000,155530,0,2,362,375
C2488,1215,0,5,6,39.25,28,1,19225000,111740,0,4,1105,1023
C2488,1215,0,5,6,39.77,28,1,19225000,111740,0,4,1105,1023
C2488,1215,0,5,6,39.96,28,1,19225000,111740,0,4,1105,1023
C2488,1215,0,5,6,46.54,28,5,83286000,43380,0,4,1105,1023
C2488,1215,0,5,6,46.85,28,5,83286000,43380,0,4,1105,1023
C2488,1215,0,5,6,46.9,28,5,83286000,43380,0,4,1105,1023
C2488,1215,0,5,6,46.9,28,5,83286000,43380,0,4,1105,1023
C2488,1215,0,5,6,46.98,28,5,83286000,43380,0,4,1105,1023
C1406,1647,0,7,6,33.82,13,1,18581000,116430,0,2,1741,1350
C1406,1647,0,7,6,33.82,13,1,18581000,116430,0,2,1741,1350
C1406,1647,0,7,6,33.82,13,1,18581000,116430,0,2,1741,1350
C1406,1647,0,7,6,33.91,13,1,18581000,116430,0,2,1741,1350
C1406,1647,0,7,6,39.52,13,1,24775000,144910,0,2,1741,1350
C1406,1647,0,7,6,39.91,13,1,24775000,144910,0,2,1741,1350
C1406,1647,0,7,6,39.91,13,1,24775000,144910,0,2,1741,1350
C1406,1647,0,7,6,46.69,13,1,37164000,170940,0,2,1741,1350
C1406,1647,0,7,6,46.69,13,1,37164000,170940,0,2,1741,1350
C1406,1647,0,7,6,46.97,13,1,37164000,170940,0,2,1741,1350
C1406,1647,0,7,6,51.76,13,1,43357000,231630,0,2,1741,1350
C1406,1647,0,7,6,51.76,13,1,43357000,231630,0,2,1741,1350
C1406,1647,0,7,6,51.83,13,1,43357000,231630,0,2,1741,1350
C1406,1647,0,7,6,51.9,13,1,43357000,231630,0,2,1741,1350
C1566,462,0,12,6,36.52,13,1,11542000,87710,0,6,387,284
C1566,462,0,12,6,36.74,13,1,11542000,87710,0,6,387,284
C1566,462,0,12,6,36.74,13,1,11542000,87710,0,6,387,284
C1566,462,0,12,6,46.46,13,1,18468000,123500,0,6,387,284
C1566,462,0,12,6,46.46,13,1,18468000,123500,0,6,387,284
C1566,462,0,12,6,51.6,13,1,21931000,152350,0,6,387,284
C1227,806,0,3,6,29.95,7,1,12015000,151380,0,1,707,823
C1227,806,0,3,6,29.96,7,1,12015000,151380,0,1,707,823
C1227,806,0,3,6,36.81,7,1,14418000,198250,0,1,707,823
C1227,806,0,3,6,36.81,7,1,14418000,198250,0,1,707,823
C1227,806,0,3,6,46.73,7,1,32443000,264350,0,1,707,823
C1227,806,0,3,6,46.73,7,1,32443000,264350,0,1,707,823
C1227,806,0,3,6,46.92,7,1,32443000,264350,0,1,707,823
C1227,806,0,3,6,51.87,7,1,36048000,324430,0,1,707,823
C1227,806,0,3,6,51.87,7,1,36048000,324430,0,1,707,823
C2460,1017,0,2,6,26.9,17,1,20330000,138280,0,3,879,793
C2460,1017,0,2,6,36.8,17,1,28369000,192670,0,3,879,793
C2460,1017,0,2,6,46.93,17,8,45747000,312060,0,3,879,793
C2460,1017,0,2,6,46.93,17,1,45747000,312060,0,3,879,793
C2460,1017,0,2,6,46.93,17,1,45747000,312060,0,3,879,793
C2460,1017,0,2,6,55.88,17,8,54494000,371160,0,3,879,793
C2486,589,0,3,6,29.95,2,1,12015000,151380,0,4,515,587
C2486,589,0,3,6,29.96,2,1,12015000,151380,0,4,515,587
C2486,589,0,3,6,36.81,2,1,14418000,198250,0,4,515,587
C2486,589,0,3,6,36.81,2,1,14418000,198250,0,4,515,587
C2486,589,0,3,6,36.81,2,1,14418000,198250,0,4,515,587
C2486,589,0,3,6,46.73,2,1,32443000,264350,0,4,515,587
C2486,589,0,3,6,46.73,2,1,32443000,264350,0,4,515,587
C2486,589,0,3,6,46.92,2,1,32443000,264350,0,4,515,587
C2486,589,0,3,6,51.87,2,1,36048000,324430,0,4,515,587
C2486,589,0,3,6,51.87,2,1,36048000,324430,0,4,515,587
C2106,504,0,16,6,33.39,18,1,8890000,79280,0,2,434,353
C2106,504,0,16,6,39.57,18,1,11533000,102130,0,2,434,353
C2106,504,0,16,6,39.57,18,1,11533000,102130,0,2,434,353
C2106,504,0,16,6,46.9,18,1,16581000,134570,0,2,434,353
C2106,504,0,16,6,46.9,18,1,16581000,134570,0,2,434,353
C1572,937,0,3,6,33.55,32,1,11174000,93710,0,3,770,479
C1572,937,0,3,6,33.55,32,1,11174000,93710,0,3,770,479
C1572,937,0,3,6,36.74,32,1,12254000,102130,0,3,770,479
C1572,937,0,3,6,36.74,32,1,12254000,102130,0,3,770,479
C1572,937,0,3,6,46.43,32,5,76089000,39620,0,3,770,479
C1572,937,0,3,6,51.55,32,5,93486000,48690,0,3,770,479
C1773,840,0,2,6,26.91,15,1,13986000,185730,0,4,772,614
C1773,840,0,2,6,36.76,15,1,19147000,263710,0,4,772,614
C1773,840,0,2,6,36.93,15,1,19147000,263710,0,4,772,614
C1773,840,0,2,6,46.73,15,1,41505000,326760,0,4,772,614
C1773,840,0,2,6,46.83,15,1,41505000,326760,0,4,772,614
C1773,840,0,2,6,46.83,15,1,41505000,326760,0,4,772,614
C1773,840,0,2,6,46.94,15,1,41505000,326760,0,4,772,614
C1773,840,0,2,6,55.7,15,1,50220000,379510,0,4,772,614
C1773,840,0,2,6,55.74,15,1,50220000,379510,0,4,772,614
C1677,1144,0,2,6,26.47,9,8,15340000,150190,0,4,1039,1101
C1677,1144,0,2,6,26.88,9,8,15340000,150190,0,4,1039,1101
C1677,1144,0,2,6,36.64,9,8,21085000,201790,0,4,1039,1101
C1677,1144,0,2,6,36.64,9,8,21085000,201790,0,4,1039,1101
C1677,1144,0,2,6,36.73,9,8,21085000,201790,0,4,1039,1101
C1677,1144,0,2,6,46.42,9,8,36242000,301540,0,4,1039,1101
C1677,1144,0,2,6,46.7,9,8,36242000,301540,0,4,1039,1101
C1677,1144,0,2,6,46.94,9,8,36242000,301540,0,4,1039,1101
C1677,1144,0,2,6,51.98,9,8,44176000,368040,0,4,1039,1101
C1677,1144,0,2,6,59.4,9,8,55540000,419640,0,4,1039,1101
C1677,1144,0,2,6,59.4,9,8,55540000,419640,0,4,1039,1101
C1823,553,0,16,6,36.74,14,1,16052000,132990,0,3,584,652
C1823,553,0,16,6,36.74,14,1,16052000,132990,0,3,584,652
C1823,553,0,16,6,46.43,14,1,25224000,183450,0,3,584,652
C1823,553,0,16,6,46.43,14,1,25224000,183450,0,3,584,652
C1823,553,0,16,6,46.43,14,1,25224000,183450,0,3,584,652
C1823,553,0,16,6,46.43,14,1,25224000,183450,0,3,584,652
C1344,424,0,9,2,51.89,0,1,50758000,620370,0,3,467,509
C1344,424,0,9,2,59.93,0,1,63166000,665490,0,3,467,509
C1344,424,0,9,5,74.97,0,1,125326000,317660,0,3,467,509
C1344,424,0,9,5,84.95,0,1,143545000,363840,0,3,467,509
C1344,424,0,9,5,84.97,0,1,145264000,368190,0,3,467,509
C1344,424,0,9,5,84.99,0,1,142744000,361800,0,3,467,509
C2692,499,0,4,6,36.64,19,1,10242000,82600,0,2,409,437
C2692,499,0,4,6,36.64,19,1,10242000,82600,0,2,409,437
C2692,499,0,4,6,46.49,19,1,18173000,132170,0,2,409,437
C2692,499,0,4,6,46.49,19,1,18173000,132170,0,2,409,437
C2692,499,0,4,6,51.59,19,1,22138000,159700,0,2,409,437
C2505,200,0,4,6,36.77,2,1,8598000,74510,0,2,153,163
C2505,200,0,4,6,36.77,2,1,8598000,74510,0,2,153,163
C2505,200,0,4,6,36.77,2,1,8598000,74510,0,2,153,163
C2505,200,0,4,6,46.46,2,1,14331000,114650,0,2,153,163
C2505,200,0,4,6,46.48,2,1,14331000,114650,0,2,153,163
C2587,603,0,4,6,39.57,23,1,14181000,97840,0,3,506,589
C2587,603,0,4,6,39.57,23,1,14181000,97840,0,3,506,589
C2587,603,0,4,6,39.93,23,1,14181000,97840,0,3,506,589
C2587,603,0,4,6,46.9,23,1,19897000,135210,0,3,506,589
C2587,603,0,4,6,46.9,23,1,19897000,135210,0,3,506,589
C2587,603,0,4,6,51.93,23,1,25614000,160490,0,3,506,589
