유역평균강수6,강우(A지역)6,강우(B지역)6,강우(C지역)6,강우(D지역)6,수위(E지역)6,수위(D지역)6
62.6,35.0,86.0,74.0,65.0,3.6,129.8
62.4,35.0,86.0,74.0,65.0,3.6,129.8
62.0,35.0,86.0,74.0,65.0,3.5,129.9
61.6,35.0,86.0,63.0,65.0,3.4,129.9
61.2,35.0,86.0,53.0,65.0,3.4,129.9
60.6,35.0,86.0,46.0,65.0,3.4,129.9
60.6,35.0,86.0,40.0,65.0,3.4,130.0
60.3,35.0,86.0,39.0,58.0,3.4,130.0
60.4,35.0,86.0,36.0,49.0,3.4,130.0
60.4,35.0,86.0,33.0,46.0,3.4,130.1
60.4,35.0,86.0,29.0,42.0,3.4,130.1
60.4,36.0,86.0,23.0,41.0,3.4,130.1
60.4,35.0,86.0,20.0,40.0,3.4,130.2
60.2,35.0,86.0,17.0,38.0,3.4,130.2
58.9,34.0,86.0,16.0,36.0,3.4,130.2
59.2,43.0,80.0,19.0,34.0,3.3,130.3
52.0,43.0,75.0,16.0,32.0,3.3,130.3
45.7,43.0,70.0,14.0,25.0,3.3,130.3
41.9,43.0,66.0,12.0,24.0,3.3,130.4
39.4,43.0,64.0,11.0,24.0,3.3,130.4
38.0,43.0,63.0,11.0,24.0,3.2,130.4
36.5,43.0,62.0,10.0,20.0,3.2,130.5
34.4,43.0,60.0,10.0,18.0,3.1,130.5
32.3,43.0,60.0,10.0,17.0,3.1,130.5
30.2,37.0,60.0,10.0,17.0,3.1,130.5
27.8,30.0,56.0,10.0,17.0,3.0,130.6
25.8,23.0,53.0,9.0,17.0,3.0,130.6
24.6,21.0,53.0,8.0,17.0,3.0,130.6
24.3,19.0,53.0,6.0,17.0,2.9,130.7
24.1,19.0,52.0,6.0,17.0,2.9,130.7
23.7,19.0,46.0,5.0,17.0,2.9,130.7
23.0,19.0,45.0,4.0,17.0,2.9,130.7
22.8,19.0,44.0,4.0,11.0,2.8,130.8
22.5,17.0,44.0,4.0,9.0,2.8,130.8
22.4,19.0,44.0,4.0,4.0,2.8,130.8
21.4,19.0,44.0,4.0,1.0,2.8,130.9
21.0,19.0,44.0,4.0,1.0,2.8,130.9
20.8,19.0,44.0,4.0,1.0,2.7,130.9
20.5,19.0,44.0,4.0,1.0,2.7,130.9
20.6,19.0,44.0,4.0,1.0,2.7,131.0
20.2,19.0,43.0,5.0,9.0,2.7,131.0
17.4,20.0,20.0,5.0,9.0,2.7,131.0
12.5,20.0,15.0,5.0,9.0,2.7,131.0
8.5,20.0,6.0,5.0,9.0,2.6,131.0
5.7,20.0,3.0,5.0,9.0,2.6,131.1
5.0,20.0,2.0,5.0,9.0,2.6,131.1
4.7,19.0,2.0,5.0,9.0,2.6,131.1
4.6,19.0,1.0,5.0,9.0,2.6,131.1
4.8,19.0,1.0,5.0,9.0,2.6,131.1
5.0,19.0,1.0,5.0,9.0,2.5,131.1
5.0,19.0,1.0,5.0,9.0,2.5,131.2
5.0,18.0,1.0,5.0,9.0,2.5,131.2
5.0,17.0,1.0,2.0,9.0,2.5,131.2
5.0,15.0,1.0,1.0,9.0,2.5,131.2
5.0,15.0,1.0,1.0,9.0,2.5,131.2
5.1,15.0,1.0,1.0,9.0,2.4,131.2
5.0,15.0,1.0,1.0,9.0,2.4,131.2
4.9,15.0,1.0,1.0,8.0,2.4,131.2
4.8,15.0,1.0,1.0,8.0,2.4,131.3
4.8,15.0,1.0,1.0,8.0,2.4,131.3
4.9,15.0,3.0,1.0,8.0,2.4,131.3
5.2,16.0,4.0,1.0,8.0,2.4,131.3
5.2,16.0,4.0,1.0,8.0,2.4,131.3
5.2,16.0,4.0,1.0,8.0,2.4,131.3
5.1,16.0,4.0,1.0,8.0,2.3,131.3
3.8,16.0,4.0,1.0,8.0,2.3,131.3
2.6,16.0,4.0,1.0,8.0,2.3,131.4
2.9,16.0,4.0,1.0,8.0,2.3,131.4
4.2,24.0,4.0,1.0,8.0,2.3,131.4
4.7,25.0,4.0,1.0,8.0,2.3,131.4
4.8,26.0,3.0,1.0,8.0,2.3,131.4
4.8,24.0,3.0,1.0,8.0,2.3,131.4
4.8,24.0,3.0,1.0,8.0,2.3,131.4
5.1,25.0,3.0,1.0,8.0,2.3,131.4
5.5,26.0,3.0,1.0,8.0,2.3,131.4
5.8,17.0,3.0,1.0,9.0,2.3,131.4
6.3,17.0,3.0,1.0,9.0,2.2,131.4
7.0,19.0,3.0,2.0,11.0,2.2,131.4
7.6,19.0,3.0,3.0,11.0,2.2,131.4
7.6,19.0,4.0,3.0,11.0,2.2,131.4
7.6,19.0,4.0,3.0,11.0,2.2,131.4
7.6,19.0,4.0,3.0,3.0,2.2,131.5
7.6,19.0,4.0,3.0,3.0,2.2,131.5
7.6,19.0,4.0,3.0,3.0,2.2,131.5
7.4,19.0,4.0,3.0,3.0,2.2,131.5
7.5,19.0,4.0,3.0,3.0,2.2,131.5
8.0,20.0,4.0,3.0,3.0,2.2,131.5
8.5,22.0,4.0,3.0,3.0,2.2,131.5
9.1,23.0,4.0,3.0,4.0,2.2,131.5
9.3,23.0,5.0,3.0,4.0,2.2,131.5
9.2,23.0,5.0,3.0,4.0,2.2,131.5
9.3,23.0,5.0,3.0,4.0,2.2,131.5
9.3,23.0,5.0,3.0,4.0,2.2,131.5
9.5,23.0,5.0,3.0,4.0,2.2,131.5
9.6,21.0,5.0,4.0,4.0,2.2,131.5
9.7,21.0,5.0,4.0,4.0,2.2,131.5
9.9,22.0,5.0,4.0,4.0,2.2,131.5
10.1,22.0,5.0,4.0,4.0,2.2,131.5
10.7,22.0,5.0,4.0,4.0,2.2,131.5
13.3,29.0,5.0,4.0,4.0,2.2,131.5
16.4,33.0,6.0,4.0,4.0,2.2,131.5
17.8,36.0,7.0,4.0,4.0,2.2,131.5
18.2,36.0,7.0,4.0,4.0,2.2,131.6
18.4,36.0,7.0,4.0,4.0,2.2,131.6
18.6,36.0,7.0,4.0,4.0,2.2,131.6
19.9,36.0,7.0,17.0,4.0,2.2,131.6
20.5,36.0,7.0,17.0,7.0,2.2,131.6
21.8,37.0,7.0,17.0,9.0,2.2,131.6
22.0,37.0,11.0,17.0,9.0,2.2,131.6
22.4,37.0,9.0,17.0,9.0,2.2,131.6
22.4,37.0,8.0,17.0,9.0,2.3,131.6
23.0,37.0,8.0,18.0,9.0,2.3,131.6
26.6,37.0,8.0,20.0,20.0,2.4,131.7
28.5,44.0,8.0,20.0,20.0,2.5,131.7
28.6,46.0,9.0,18.0,20.0,2.6,131.7
29.2,51.0,9.0,23.0,20.0,2.7,131.7
30.0,52.0,9.0,30.0,19.0,2.8,131.7
30.0,64.0,9.0,30.0,19.0,2.8,131.7
28.8,69.0,9.0,30.0,17.0,2.9,131.7
28.4,69.0,9.0,30.0,17.0,3.0,131.7
28.4,69.0,9.0,30.0,17.0,3.0,131.7
28.6,69.0,9.0,30.0,17.0,3.0,131.7
28.7,69.0,9.0,30.0,18.0,3.0,131.7
28.5,69.0,9.0,30.0,18.0,3.0,131.7
29.5,70.0,9.0,31.0,18.0,3.0,131.7
31.1,73.0,9.0,39.0,23.0,3.0,131.7
32.2,73.0,10.0,42.0,26.0,3.0,131.8
32.2,73.0,10.0,43.0,26.0,3.1,131.8
32.4,65.0,9.0,47.0,29.0,3.1,131.8
33.9,65.0,10.0,48.0,29.0,3.1,131.8
35.9,66.0,11.0,51.0,30.0,3.1,131.8
39.5,70.0,16.0,51.0,32.0,3.2,131.8
41.7,71.0,18.0,52.0,35.0,3.2,131.9
43.4,70.0,20.0,55.0,36.0,3.2,131.9
44.2,69.0,21.0,55.0,37.0,3.3,131.9
44.8,69.0,23.0,55.0,37.0,3.4,131.9
44.4,69.0,24.0,55.0,37.0,3.5,131.9
44.0,67.0,24.0,55.0,37.0,3.7,132.0
43.7,69.0,23.0,55.0,37.0,3.7,132.0
43.6,69.0,24.0,55.0,37.0,3.7,132.0
43.5,69.0,24.0,56.0,37.0,3.8,132.0
44.2,69.0,24.0,59.0,41.0,3.7,132.1
46.0,69.0,24.0,47.0,44.0,3.7,132.1
51.9,69.0,27.0,47.0,68.0,3.8,132.1
58.8,70.0,32.0,48.0,70.0,3.9,132.1
63.4,70.0,47.0,49.0,77.0,4.0,132.2
67.3,69.0,52.0,58.0,84.0,4.1,132.2
70.3,70.0,61.0,58.0,86.0,4.4,132.2
72.3,72.0,65.0,58.0,87.0,4.9,132.3
71.3,73.0,66.0,56.0,88.0,5.3,132.3
69.0,73.0,65.0,56.0,88.0,5.5,132.4
68.0,73.0,66.0,56.0,89.0,5.6,132.4
68.3,74.0,67.0,50.0,89.0,5.6,132.4
68.9,74.0,68.0,44.0,78.0,5.5,132.5
69.6,74.0,69.0,44.0,80.0,5.4,132.5
68.9,74.0,70.0,45.0,80.0,5.4,132.6
68.8,73.0,71.0,46.0,80.0,5.4,132.6
67.6,73.0,67.0,46.0,80.0,5.4,132.7
67.6,73.0,67.0,46.0,81.0,5.3,132.7
67.3,66.0,67.0,46.0,81.0,5.3,132.8
67.3,62.0,67.0,46.0,81.0,5.2,132.9
66.5,58.0,68.0,45.0,81.0,5.2,132.9
63.0,58.0,68.0,38.0,81.0,5.2,133.0
61.2,58.0,67.0,35.0,80.0,5.2,133.0
61.0,58.0,67.0,34.0,80.0,5.1,133.1
60.5,58.0,67.0,30.0,80.0,5.1,133.2
59.7,58.0,67.0,29.0,75.0,5.0,133.2
59.3,57.0,67.0,26.0,72.0,5.0,133.3
59.2,57.0,67.0,25.0,72.0,4.9,133.3
59.2,57.0,67.0,24.0,69.0,4.8,133.4
59.5,57.0,69.0,21.0,68.0,4.8,133.4
59.7,57.0,69.0,21.0,68.0,4.7,133.5
59.7,57.0,69.0,21.0,66.0,4.6,133.5
59.7,50.0,70.0,21.0,63.0,4.6,133.6
58.1,48.0,70.0,21.0,62.0,4.5,133.6
56.0,43.0,69.0,21.0,61.0,4.5,133.7
54.6,42.0,69.0,22.0,61.0,4.4,133.7
53.9,30.0,69.0,21.0,61.0,4.3,133.8
53.2,25.0,68.0,18.0,61.0,4.3,133.8
51.7,25.0,67.0,17.0,61.0,4.2,133.8
49.6,25.0,62.0,17.0,61.0,4.2,133.9
46.0,24.0,60.0,16.0,61.0,4.1,133.9
43.9,24.0,58.0,15.0,57.0,4.1,133.9
42.1,24.0,57.0,6.0,54.0,4.0,134.0
41.3,23.0,55.0,6.0,30.0,4.0,134.0
40.6,20.0,54.0,5.0,28.0,3.9,134.0
40.5,20.0,54.0,5.0,21.0,3.9,134.0
40.5,20.0,54.0,6.0,14.0,3.9,134.1
40.2,20.0,53.0,6.0,9.0,3.8,134.1
40.0,19.0,53.0,6.0,6.0,3.8,134.1
40.5,17.0,53.0,6.0,5.0,3.7,134.1
40.5,13.0,53.0,8.0,6.0,3.7,134.1
39.3,13.0,50.0,7.0,6.0,3.7,134.2
33.9,14.0,46.0,6.0,6.0,3.7,134.2
27.2,14.0,31.0,6.0,6.0,3.6,134.2
22.6,14.0,26.0,6.0,4.0,3.6,134.2
19.0,15.0,17.0,6.0,4.0,3.6,134.2
16.1,15.0,13.0,6.0,4.0,3.5,134.2
13.4,13.0,11.0,6.0,4.0,3.5,134.2
11.7,14.0,11.0,7.0,3.0,3.5,134.2
10.9,14.0,10.0,7.0,4.0,3.4,134.2
10.5,14.0,9.0,7.0,4.0,3.4,134.2
9.8,14.0,8.0,7.0,4.0,3.4,134.1
9.0,14.0,7.0,7.0,4.0,3.4,134.1
8.1,13.0,6.0,7.0,4.0,3.3,134.1
7.4,13.0,5.0,7.0,4.0,3.3,134.1
6.9,13.0,5.0,7.0,4.0,3.3,134.1
6.8,10.0,5.0,7.0,4.0,3.3,134.1
6.6,7.0,5.0,7.0,4.0,3.2,134.1
6.5,6.0,5.0,7.0,4.0,3.2,134.1
6.5,6.0,4.0,7.0,4.0,3.2,134.0
19.6,10.0,32.0,4.0,12.0,2.7,132.8
19.5,10.0,32.0,4.0,11.0,2.7,132.8
19.5,10.0,32.0,4.0,11.0,2.7,132.8
19.4,10.0,32.0,1.0,10.0,2.7,132.9
19.1,10.0,32.0,1.0,9.0,2.7,132.9
19.2,10.0,32.0,1.0,3.0,2.7,132.9
20.2,11.0,31.0,5.0,4.0,2.7,132.9
23.8,11.0,36.0,9.0,8.0,2.7,132.9
28.6,16.0,37.0,20.0,12.0,2.6,132.9
34.8,21.0,39.0,28.0,18.0,2.6,132.9
41.9,30.0,43.0,37.0,26.0,2.7,132.9
45.9,37.0,42.0,39.0,31.0,2.7,133.0
48.9,41.0,41.0,42.0,33.0,2.7,133.0
48.8,42.0,36.0,42.0,34.0,2.7,133.0
48.7,43.0,32.0,44.0,36.0,2.7,133.0
60.0,49.0,32.0,87.0,55.0,2.7,133.0
70.4,60.0,37.0,95.0,70.0,2.8,133.1
76.3,63.0,47.0,98.0,76.0,2.9,133.1
78.4,63.0,49.0,101.0,78.0,3.1,133.1
79.2,63.0,49.0,102.0,78.0,3.3,133.2
79.5,63.0,49.0,103.0,79.0,3.6,133.2
79.1,63.0,48.0,103.0,79.0,4.0,133.2
78.7,63.0,48.0,104.0,79.0,4.5,133.3
78.2,64.0,48.0,105.0,80.0,4.8,133.4
77.6,64.0,44.0,105.0,80.0,5.1,133.4
76.9,63.0,42.0,105.0,80.0,5.4,133.5
76.2,63.0,43.0,105.0,80.0,5.7,133.6
75.9,63.0,44.0,105.0,80.0,6.0,133.6
75.7,63.0,45.0,105.0,80.0,6.3,133.7
75.6,63.0,46.0,105.0,80.0,6.4,133.8
75.6,63.0,47.0,105.0,80.0,6.4,133.9
75.6,62.0,47.0,105.0,80.0,6.3,134.0
75.7,61.0,47.0,105.0,81.0,6.3,134.1
75.7,58.0,47.0,105.0,81.0,6.1,134.1
75.7,58.0,47.0,105.0,81.0,5.9,134.2
75.7,58.0,47.0,105.0,81.0,5.8,134.4
75.8,57.0,47.0,105.0,81.0,5.7,134.5
75.8,56.0,47.0,105.0,81.0,5.6,134.6
75.8,55.0,47.0,105.0,81.0,5.5,134.7
76.0,55.0,47.0,106.0,81.0,5.3,134.8
76.3,55.0,47.0,106.0,81.0,5.3,134.9
76.3,55.0,47.0,106.0,81.0,5.2,135.0
76.3,55.0,47.0,106.0,81.0,5.1,135.0
76.3,55.0,47.0,102.0,81.0,5.0,135.1
76.3,55.0,47.0,98.0,81.0,4.9,135.2
76.3,55.0,47.0,87.0,81.0,4.9,135.3
76.3,55.0,47.0,79.0,81.0,4.8,135.4
76.3,55.0,47.0,70.0,80.0,4.7,135.5
76.3,55.0,47.0,68.0,75.0,4.6,135.6
76.3,55.0,47.0,65.0,71.0,4.6,135.7
76.3,55.0,47.0,64.0,65.0,4.5,135.7
76.3,55.0,47.0,62.0,57.0,4.4,135.8
76.3,55.0,47.0,19.0,52.0,4.4,135.9
76.3,55.0,47.0,11.0,50.0,4.3,136.0
76.3,55.0,47.0,8.0,49.0,4.2,136.1
76.2,55.0,47.0,5.0,46.0,4.2,136.1
75.2,55.0,42.0,4.0,27.0,4.2,136.2
71.5,55.0,41.0,3.0,12.0,4.1,136.3
66.5,55.0,38.0,3.0,5.0,4.0,136.3
60.0,55.0,32.0,2.0,3.0,4.0,136.4
52.4,55.0,31.0,1.0,3.0,3.9,136.4
47.3,55.0,28.0,1.0,2.0,3.9,136.5
42.9,55.0,27.0,1.0,2.0,3.8,136.6
41.6,55.0,27.0,1.0,2.0,3.8,136.6
38.9,55.0,24.0,1.0,1.0,3.8,136.7
25.3,55.0,19.0,2.0,1.0,3.7,136.7
13.5,54.0,9.0,2.0,1.0,3.7,136.8
7.1,54.0,7.0,2.0,1.0,3.7,136.8
5.0,49.0,7.0,2.0,1.0,3.6,136.8
4.1,44.0,7.0,2.0,1.0,3.6,136.9
3.6,35.0,7.0,2.0,1.0,3.6,136.9
3.4,28.0,7.0,2.0,1.0,3.5,137.0
2.7,24.0,6.0,2.0,1.0,3.5,137.0
2.5,23.0,6.0,2.0,0.0,3.5,137.0
2.1,22.0,6.0,2.0,0.0,3.4,137.1
1.9,16.0,5.0,2.0,0.0,3.4,137.1
1.8,5.0,4.0,1.0,0.0,3.4,137.1
1.5,2.0,3.0,1.0,0.0,3.4,137.1
1.3,2.0,2.0,1.0,0.0,3.3,137.2
1.2,2.0,1.0,1.0,0.0,3.3,137.2
1.1,2.0,1.0,1.0,0.0,3.3,137.2
1.1,2.0,1.0,1.0,0.0,3.3,137.3
1.1,1.0,1.0,1.0,0.0,3.2,137.3
1.1,0.0,1.0,1.0,0.0,3.2,137.3
1.1,6.0,0.0,0.0,0.0,2.1,124.6
1.2,3.0,0.0,0.0,0.0,2.1,124.6
2.0,1.0,0.0,2.0,0.0,2.1,124.6
2.5,2.0,0.0,2.0,1.0,2.1,124.6
2.6,5.0,0.0,2.0,1.0,2.1,124.6
2.5,4.0,0.0,2.0,1.0,2.1,124.6
2.5,4.0,0.0,2.0,1.0,2.1,124.6
2.5,5.0,0.0,2.0,1.0,2.1,124.6
2.6,5.0,0.0,2.0,1.0,2.1,124.6
2.6,5.0,0.0,2.0,1.0,2.1,124.6
2.6,5.0,0.0,2.0,1.0,2.0,124.6
2.7,5.0,0.0,2.0,1.0,2.0,124.6
3.3,12.0,0.0,2.0,1.0,2.0,124.6
3.5,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.6,12.0,0.0,2.0,1.0,2.0,124.6
3.7,12.0,0.0,2.0,1.0,2.0,124.6
3.8,13.0,0.0,2.0,1.0,2.0,124.6
4.0,13.0,0.0,2.0,1.0,2.0,124.6
4.2,15.0,0.0,2.0,1.0,2.0,124.6
5.5,21.0,0.0,2.0,2.0,2.0,124.6
6.9,23.0,0.0,3.0,2.0,2.0,124.6
7.0,23.0,0.0,3.0,2.0,2.0,124.6
7.0,23.0,0.0,3.0,2.0,2.0,124.6
7.0,23.0,0.0,3.0,2.0,2.0,124.6
7.1,23.0,0.0,3.0,2.0,2.0,124.6
7.5,23.0,0.0,3.0,3.0,2.0,124.6
7.9,23.0,0.0,4.0,4.0,2.0,124.6
8.5,23.0,0.0,4.0,4.0,2.0,124.6
8.5,23.0,0.0,4.0,4.0,2.0,124.6
8.7,23.0,0.0,4.0,4.0,2.0,124.6
8.8,23.0,0.0,4.0,4.0,2.0,124.6
8.8,23.0,0.0,4.0,4.0,2.0,124.6
8.8,23.0,0.0,4.0,4.0,2.0,124.6
8.8,23.0,0.0,2.0,4.0,2.0,124.6
8.8,23.0,0.0,2.0,4.0,2.0,124.6
8.8,23.0,0.0,2.0,4.0,2.0,124.6
8.9,23.0,0.0,2.0,4.0,2.0,124.6
9.0,23.0,0.0,2.0,4.0,2.0,124.6
9.0,23.0,0.0,2.0,3.0,2.0,124.6
9.0,23.0,0.0,2.0,3.0,2.0,124.6
9.1,23.0,0.0,2.0,3.0,2.0,124.6
9.1,23.0,0.0,2.0,3.0,2.0,124.6
9.2,23.0,0.0,2.0,3.0,2.0,124.6
9.3,23.0,0.0,2.0,3.0,2.0,124.6
9.2,23.0,0.0,2.0,3.0,2.0,124.6
9.1,23.0,1.0,2.0,3.0,2.0,124.6
8.1,23.0,1.0,2.0,3.0,2.0,124.6
7.1,23.0,1.0,2.0,3.0,2.0,124.6
6.8,23.0,1.0,2.0,3.0,2.0,124.6
6.8,23.0,1.0,2.0,3.0,2.0,124.6
6.8,23.0,1.0,2.0,3.0,2.0,124.6
6.8,23.0,1.0,2.0,3.0,2.0,124.6
6.8,23.0,1.0,2.0,3.0,2.0,124.6
6.8,23.0,1.0,2.0,3.0,2.0,124.6
6.9,24.0,1.0,2.0,4.0,2.0,124.6
6.8,24.0,1.0,2.0,4.0,2.0,124.6
7.6,31.0,1.0,2.0,4.0,2.0,124.6
8.2,31.0,1.0,1.0,4.0,2.0,124.6
8.2,29.0,1.0,1.0,4.0,2.0,124.6
8.9,29.0,2.0,1.0,4.0,2.0,124.6
9.0,29.0,2.0,1.0,3.0,2.0,124.6
9.0,28.0,2.0,1.0,3.0,2.0,124.6
9.0,28.0,2.0,1.0,3.0,2.0,124.6
9.0,28.0,2.0,0.0,3.0,2.0,124.6
9.0,28.0,2.0,0.0,3.0,2.0,124.6
8.9,28.0,2.0,0.0,3.0,2.0,124.6
8.8,21.0,2.0,0.0,2.0,2.0,124.6
8.6,21.0,2.0,0.0,1.0,2.0,124.6
8.5,21.0,2.0,0.0,1.0,2.0,124.6
7.4,21.0,2.0,0.0,1.0,2.0,124.6
5.9,21.0,2.0,0.0,1.0,2.0,124.6
5.9,21.0,2.0,0.0,1.0,2.0,124.6
5.8,22.0,2.0,0.0,1.0,2.0,124.6
5.8,22.0,2.0,0.0,1.0,2.0,124.6
5.8,22.0,2.0,0.0,1.0,2.0,124.6
5.3,22.0,2.0,0.0,1.0,2.0,124.6
4.9,21.0,2.0,0.0,1.0,2.0,124.6
4.3,21.0,2.0,0.0,1.0,2.0,124.6
4.3,19.0,2.0,0.0,1.0,2.0,124.6
4.1,13.0,2.0,0.0,1.0,2.0,124.6
4.1,11.0,2.0,0.0,1.0,2.0,124.6
4.0,11.0,2.0,0.0,1.0,2.0,124.6
4.0,11.0,2.0,0.0,1.0,2.0,124.6
4.0,11.0,2.0,0.0,1.0,2.0,124.6
4.0,11.0,2.0,0.0,1.0,2.0,124.6
4.0,11.0,2.0,0.0,1.0,2.1,124.6
3.9,11.0,2.0,0.0,1.0,2.1,124.6
4.0,11.0,2.0,0.0,1.0,2.1,124.6
5.1,15.0,3.0,0.0,1.0,2.1,124.6
5.0,15.0,3.0,0.0,1.0,2.1,124.6
5.1,15.0,3.0,0.0,1.0,2.1,124.6
5.2,16.0,3.0,0.0,1.0,2.1,124.6
6.2,26.0,4.0,0.0,1.0,2.1,124.6
6.4,26.0,4.0,0.0,1.0,2.1,124.6
6.5,26.0,3.0,0.0,1.0,2.1,124.6
6.8,27.0,4.0,0.0,0.0,2.1,124.6
7.2,27.0,4.0,0.0,0.0,2.1,124.6
7.4,27.0,4.0,0.0,0.0,2.1,124.6
7.4,27.0,4.0,0.0,0.0,2.1,124.6
7.4,27.0,4.0,0.0,0.0,2.1,124.6
7.4,27.0,4.0,0.0,0.0,2.1,124.6
7.4,27.0,4.0,0.0,0.0,2.1,124.6
7.5,27.0,5.0,0.0,0.0,2.1,124.6
7.5,27.0,5.0,0.0,0.0,2.1,124.6
7.3,27.0,5.0,0.0,0.0,2.1,124.6
7.4,27.0,5.0,0.0,0.0,2.1,124.6
6.0,27.0,5.0,0.0,0.0,2.1,124.6
5.2,27.0,5.0,0.0,0.0,2.1,124.6
5.1,27.0,4.0,0.0,0.0,2.1,124.6
4.5,27.0,4.0,0.0,0.0,2.0,124.6
4.3,27.0,4.0,0.0,0.0,2.0,124.6
4.3,27.0,4.0,0.0,0.0,2.0,124.6
4.3,27.0,4.0,0.0,0.0,2.0,124.6
4.5,28.0,4.0,0.0,0.0,2.0,124.6
4.7,27.0,4.0,0.0,1.0,2.0,124.6
4.8,27.0,4.0,0.0,1.0,2.0,124.6
5.5,22.0,4.0,0.0,1.0,2.1,124.6
5.9,21.0,4.0,0.0,1.0,2.1,124.6
6.0,21.0,4.0,0.0,1.0,2.1,124.6
6.2,23.0,4.0,0.0,1.0,2.1,124.6
6.2,23.0,4.0,0.0,1.0,2.1,124.6
6.2,23.0,4.0,0.0,1.0,2.1,124.6
6.5,25.0,4.0,0.0,1.0,2.1,124.6
7.3,28.0,4.0,0.0,1.0,2.1,124.6
8.5,32.0,5.0,0.0,1.0,2.1,124.6
11.3,43.0,7.0,0.0,1.0,2.1,124.6
14.5,46.0,13.0,3.0,4.0,2.1,124.6
18.6,56.0,20.0,4.0,9.0,2.1,124.6
22.6,61.0,24.0,4.0,15.0,2.1,124.6
25.5,66.0,31.0,4.0,19.0,2.1,124.6
28.1,74.0,35.0,4.0,20.0,2.1,124.6
30.0,79.0,36.0,4.0,21.0,2.2,124.6
32.4,81.0,37.0,4.0,22.0,2.2,124.6
33.9,83.0,38.0,4.0,23.0,2.2,124.6
34.4,84.0,38.0,4.0,24.0,2.2,124.6
34.5,84.0,39.0,4.0,24.0,2.2,124.6
34.6,85.0,39.0,4.0,24.0,2.2,124.6
34.5,85.0,38.0,4.0,24.0,2.2,124.6
33.4,85.0,38.0,4.0,24.0,2.2,124.6
36.3,85.0,38.0,11.0,24.0,2.2,124.6
37.3,85.0,38.0,11.0,25.0,2.2,124.6
38.1,85.0,38.0,11.0,27.0,2.3,124.6
37.2,85.0,38.0,11.0,27.0,2.9,124.6
36.9,85.0,38.0,11.0,27.0,3.9,124.6
37.0,85.0,37.0,12.0,27.0,4.1,124.6
36.7,85.0,37.0,14.0,27.0,4.1,124.6
36.4,85.0,37.0,14.0,27.0,4.2,124.6
36.7,85.0,37.0,14.0,27.0,4.3,124.6
38.1,83.0,38.0,15.0,27.0,4.3,124.6
40.3,85.0,38.0,15.0,27.0,4.2,124.6
41.8,91.0,38.0,15.0,27.0,4.2,124.6
42.0,90.0,38.0,15.0,27.0,4.2,124.6
42.0,80.0,38.0,15.0,27.0,4.1,124.6
42.1,80.0,38.0,15.0,27.0,4.0,124.6
42.2,80.0,38.0,15.0,27.0,4.0,124.6
42.4,79.0,39.0,15.0,26.0,3.9,124.6
42.8,79.0,39.0,15.0,26.0,3.9,124.6
43.4,82.0,39.0,15.0,26.0,3.8,124.6
47.5,98.0,39.0,15.0,27.0,3.8,124.6
52.9,112.0,39.0,22.0,27.0,3.7,124.6
59.6,150.0,39.0,29.0,29.0,3.7,124.6
70.2,153.0,55.0,33.0,30.0,3.7,124.6
75.2,153.0,56.0,33.0,69.0,3.7,124.6
78.7,153.0,56.0,39.0,73.0,3.9,124.6
82.1,154.0,59.0,48.0,79.0,4.0,124.6
83.8,156.0,59.0,49.0,80.0,4.1,124.6
83.9,157.0,59.0,49.0,83.0,4.2,124.6
85.8,157.0,59.0,51.0,87.0,4.4,124.6
87.9,158.0,59.0,52.0,98.0,4.5,124.6
90.7,158.0,59.0,52.0,97.0,4.8,124.6
92.1,158.0,61.0,56.0,93.0,6.3,124.6
94.8,158.0,61.0,56.0,95.0,7.2,124.6
98.5,158.0,61.0,56.0,106.0,7.3,124.6
101.4,159.0,66.0,56.0,106.0,7.3,124.6
103.1,174.0,72.0,57.0,105.0,7.2,124.6
103.4,175.0,67.0,57.0,104.0,7.1,124.6
103.3,178.0,60.0,51.0,104.0,7.2,124.6
103.4,198.0,58.0,51.0,108.0,7.2,124.7
104.8,234.0,67.0,51.0,108.0,7.2,124.7
111.3,259.0,83.0,51.0,109.0,7.1,124.7
118.0,275.0,109.0,51.0,109.0,7.0,124.8
121.8,287.0,118.0,50.0,111.0,6.8,124.9
126.2,291.0,126.0,48.0,109.0,6.7,125.0
133.2,301.0,142.0,48.0,116.0,6.7,125.0
141.9,307.0,155.0,49.0,131.0,6.9,125.1
153.5,324.0,173.0,49.0,132.0,7.3,125.2
157.0,329.0,182.0,49.0,136.0,8.1,125.3
161.8,334.0,206.0,50.0,139.0,9.4,125.5
164.3,339.0,207.0,50.0,139.0,10.6,125.6
162.9,345.0,207.0,50.0,139.0,11.5,125.7
162.9,337.0,207.0,50.0,139.0,12.0,125.9
161.9,332.0,207.0,50.0,139.0,12.3,126.0
161.8,329.0,207.0,50.0,139.0,12.4,126.2
161.8,327.0,207.0,50.0,139.0,12.4,126.4
161.8,326.0,207.0,50.0,139.0,12.4,126.6
161.9,327.0,207.0,50.0,140.0,12.2,126.8
